proto,subproto,bulk0,bulk1,bulk2,bulk3,client_packet0,client_packet1,server_packet0,server_packet1,client_bulksize_avg,client_bulksize_dev,server_bulksize_avg,server_bulksize_dev,client_packetsize_avg,client_packetsize_dev,server_packetsize_avg,server_packetsize_dev,client_packets_per_bulk,server_packets_per_bulk,client_effeciency,server_efficiency,byte_ratio,payload_ratio,packet_ratio,client_bytes,client_payload,client_packets,client_bulks,server_bytes,server_payload,server_packets,server_bulks,is_tcp
TLS,Wikipedia,517,3847,879,542,537,20,1480,1480,698.0,181.0,2194.5,1652.5,299.2,280.0852727295743,897.8,532.3057016414534,2.5,2.5,0.9331550802139037,0.977723323680107,0.3332590777456004,0.31806789701526544,1.0,1496,1396,5,2,4489,4389,5,2,1
QUIC,Google,1330,2122,873,117,1258,88,1258,787,1101.5,228.5,1119.5,1002.5,448.6,487.0472667000606,455.8,486.71445427478324,2.5,2.5,0.9821667409719126,0.9824484422992541,0.9842035980693287,0.9839213934792318,1.0,2243,2203,5,2,2279,2239,5,2,0
TLS,Telegram,281,105,313,169,301,333,125,189,249.0,69.12790078301718,137.0,32.0,144.5,133.7519470263268,88.5,72.1404879384663,2.0,2.0,0.8615916955017301,0.7740112994350282,2.4491525423728815,2.7262773722627736,1.5,867,747,6,3,354,274,4,2,1
TLS,Microsoft365,303,4226,158,51,323,20,1480,1480,469.6666666666667,343.3737840248663,2138.5,2087.5,254.83333333333334,230.68551223593465,1089.25,591.2391119504866,2.0,2.0,0.9215173315892741,0.9816387422538444,0.35092953867339916,0.3294365209258826,1.5,1529,1409,6,3,4357,4277,4,2,1
QUIC,Google,1328,2122,2311,25,1258,86,1258,791,1819.5,491.5,1073.5,1048.5,614.5,552.4695315882436,544.75,507.87123121909553,3.0,2.0,0.9869812855980472,0.9853143643873337,1.6920605782469023,1.6949231485794132,1.5,3687,3639,6,2,2179,2147,4,2,0
DNS,,57,139,0,0,65,0,147,0,57.0,0.0,139.0,0.0,65.0,0.0,147.0,0.0,1.0,1.0,0.8769230769230769,0.9455782312925171,0.4421768707482993,0.41007194244604317,1.0,65,57,1,1,147,139,1,1,0
TLS,,517,3238,684,0,537,20,20,1430,600.5,83.5,3238.0,0.0,260.2,207.4448360408135,667.6,640.9360654542697,2.5,5.0,0.9231360491929285,0.9700419412822049,0.3897543439185141,0.3709079678814083,1.0,1301,1201,5,2,3338,3238,5,1,1
TLS,Telegram,289,129,185,169,309,205,149,189,257.0,51.01633725255731,149.0,20.0,148.5,133.46753662720135,94.5,75.83040287378144,2.0,2.0,0.8653198653198653,0.7883597883597884,2.357142857142857,2.587248322147651,1.5,891,771,6,3,378,298,4,2,1
TLS,Cybersec,232,3169,126,51,252,32,20,1480,179.0,53.0,1610.0,1559.0,96.4,90.3362607151746,664.0,671.4345835597092,2.5,2.5,0.7427385892116183,0.9698795180722891,0.14518072289156628,0.11118012422360249,1.0,482,358,5,2,3320,3220,5,2,1
TLS,,517,3233,2663,0,537,20,20,1430,1590.0,1073.0,3233.0,0.0,550.0,556.1765307286288,828.25,619.2125543785429,3.0,4.0,0.9636363636363636,0.975852701479022,0.9960760639903411,0.9836065573770492,1.5,3300,3180,6,2,3313,3233,4,1,1
TLS,Microsoft365,236,4430,316,0,256,32,1480,1480,276.0,40.0,4430.0,0.0,114.0,93.76566535784833,1127.5,610.5479096680292,3.0,4.0,0.8070175438596491,0.9822616407982262,0.1516629711751663,0.12460496613995485,1.5,684,552,6,2,4510,4430,4,1,1
TLS,Cybersec,232,3169,126,51,252,32,20,1480,319.3333333333333,203.12448290532473,1610.0,1559.0,214.0,219.84721967766615,664.0,671.4345835597092,1.6666666666666667,2.5,0.8953271028037383,0.9698795180722891,0.32228915662650603,0.29751552795031055,1.0,1070,958,5,3,3320,3220,5,2,1
QUIC,Google,2528,2157,111,0,1258,87,1258,796,1319.5,1208.5,2157.0,0.0,535.8,569.3243012554444,439.4,501.7818649572741,2.5,5.0,0.9850690556177678,0.9817933545744196,1.2193900773782431,1.2234585071859063,1.0,2679,2639,5,2,2197,2157,5,1,0
DNS,Teams,44,214,56,143,52,64,222,151,53.0,5.244044240850758,159.5,31.5,61.0,5.244044240850758,167.5,31.5,1.0,1.0,0.8688524590163934,0.9522388059701492,0.3641791044776119,0.3322884012539185,1.0,244,212,4,4,670,638,4,4,0
DNS,,57,139,0,0,65,0,147,0,57.0,0.0,139.0,0.0,65.0,0.0,147.0,0.0,1.0,1.0,0.8769230769230769,0.9455782312925171,0.4421768707482993,0.41007194244604317,1.0,65,57,1,1,147,139,1,1,0
DNS,,57,139,56,143,65,64,147,151,56.5,0.5,141.0,2.0,64.5,0.5,149.0,2.0,1.0,1.0,0.875968992248062,0.9463087248322147,0.43288590604026844,0.40070921985815605,1.0,129,113,2,2,298,282,2,2,0
TLS,,530,152,2596,4380,550,71,20,172,1563.0,1033.0,2266.0,2114.0,801.5,536.0403436309622,775.3333333333334,706.4858259174223,2.0,3.0,0.9750467872738615,0.9742046431642304,0.6891659501289767,0.6897616946160635,0.6666666666666666,3206,3126,4,2,4652,4532,6,2,1
TLS,Microsoft365,204,4430,158,51,224,20,1480,1480,1094.0,1291.31354312834,2240.5,2189.5,676.4,659.6173436167367,916.2,690.5112309007001,1.6666666666666667,2.5,0.9704316972205795,0.9781707050862257,0.7382667539838463,0.7324257978129882,1.0,3382,3282,5,3,4581,4481,5,2,1
QUIC,Google,2528,2107,111,27,1258,87,1258,792,890.6666666666666,1158.207331276323,1067.0,1040.0,453.3333333333333,551.4637088895536,541.5,511.05894963301444,2.0,2.0,0.9823529411764705,0.9852262234533703,1.2557710064635272,1.2521087160262419,1.5,2720,2672,6,3,2166,2134,4,2,0
TLS,,517,3405,802,287,537,20,20,1480,659.5,142.5,1846.0,1559.0,283.8,257.3327806557105,758.4,609.0354997863426,2.5,2.5,0.9295278365045807,0.9736286919831224,0.37420886075949367,0.3572589382448537,1.0,1419,1319,5,2,3792,3692,5,2,1
TLS,,517,2369,126,51,537,20,20,1480,214.66666666666666,219.78828196445983,1210.0,1159.0,148.8,200.10937009545555,506.4,596.2719513778927,1.6666666666666667,2.5,0.8655913978494624,0.9557661927330173,0.2938388625592417,0.26611570247933886,1.0,744,644,5,3,2532,2420,5,2,1
TLS,,626,264,80,350,646,100,20,284,353.0,273.0,307.0,43.0,255.33333333333334,278.1670161771321,107.71428571428571,119.70525025568222,1.5,3.5,0.9216710182767625,0.8143236074270557,1.0159151193633953,1.1498371335504887,0.42857142857142855,766,706,3,2,754,614,7,2,1
TLS,AmazonAWS,517,5405,126,327,537,20,20,1480,321.5,195.5,2866.0,2539.0,234.33333333333334,220.11259744856847,838.8571428571429,635.05464974541,1.5,3.5,0.914651493598862,0.976158038147139,0.11972070844686648,0.11217725052337753,0.42857142857142855,703,643,3,2,5872,5732,7,2,1
TLS,,517,5104,696,0,537,32,20,1480,606.5,89.5,5104.0,0.0,265.0,248.22731517703687,1040.8,584.6046185243493,2.5,5.0,0.9154716981132075,0.9807840122982321,0.25461183704842427,0.23765673981191224,1.0,1325,1213,5,2,5204,5104,5,1,1
TLS,,517,3275,1621,0,537,20,20,1480,1069.0,552.0,3275.0,0.0,447.6,515.2811271529358,675.0,669.940295847324,2.5,5.0,0.9553172475424486,0.9703703703703703,0.6631111111111111,0.6528244274809161,1.0,2238,2138,5,2,3375,3275,5,1,1
TLS,,607,250,80,62,627,100,20,270,229.33333333333334,268.99111922556517,117.0,94.51278573117325,192.0,253.2360558846232,80.5,87.60469926512694,1.3333333333333333,2.0,0.8958333333333334,0.7267080745341615,1.5900621118012421,1.96011396011396,0.6666666666666666,768,688,4,3,483,351,6,3,1
DNS,,36,394,40,56,44,48,402,64,42.4,7.657675887630659,150.6,126.4129740177012,50.4,7.657675887630659,158.6,126.4129740177012,1.0,1.0,0.8412698412698413,0.9495586380832283,0.31778058007566207,0.2815405046480744,1.0,252,212,5,5,793,753,5,5,0
TLS,,607,250,633,71,627,192,20,270,423.6666666666667,277.860076697287,577.0,593.5357332685765,337.75,227.84575374581814,308.5,509.28831061917504,1.3333333333333333,2.0,0.9407846039970392,0.9351701782820098,0.7298757428417072,0.7342576545349508,0.6666666666666666,1351,1271,4,3,1851,1731,6,3,1
DNS,,172,173,0,0,94,94,181,0,172.0,0.0,173.0,0.0,94.0,0.0,181.0,0.0,2.0,1.0,0.9148936170212766,0.9558011049723757,1.0386740331491713,0.9942196531791907,2.0,188,172,2,1,181,173,1,1,0
DNS,,114,278,0,0,65,65,147,147,114.0,0.0,278.0,0.0,65.0,0.0,147.0,0.0,2.0,2.0,0.8769230769230769,0.9455782312925171,0.4421768707482993,0.41007194244604317,1.0,130,114,2,1,294,278,2,1,0
DNS,Microsoft365,45,127,112,286,53,64,135,151,78.5,33.5,206.5,79.5,60.333333333333336,5.185449728701348,145.66666666666666,7.542472332656507,1.5,1.5,0.8674033149171271,0.9450800915331807,0.41418764302059496,0.3801452784503632,1.0,181,157,3,2,437,413,3,2,0
TLS,Microsoft365,192,5933,158,0,212,32,1480,1480,175.0,17.0,5933.0,0.0,94.8,82.63268118607795,1206.6,546.8,2.5,5.0,0.7383966244725738,0.9834244985910824,0.07856787667826952,0.058992078206640826,1.0,474,350,5,2,6033,5933,5,1,1
DNS,,57,139,57,139,65,65,147,147,56.6,0.4898979485566356,140.6,1.9595917942265424,64.6,0.4898979485566356,148.6,1.9595917942265424,1.0,1.0,0.8761609907120743,0.946164199192463,0.4347240915208614,0.40256045519203415,1.0,323,283,5,5,743,703,5,5,0
DNS,,56,143,56,143,64,64,151,151,63.25,11.986972094736853,189.25,82.43292728030468,58.6,7.031358332498778,197.25,82.43292728030468,1.25,1.0,0.863481228668942,0.9594423320659062,0.37135614702154623,0.3342140026420079,1.25,293,253,5,4,789,757,4,4,0
TLS,Microsoft,517,5846,655,0,537,20,1480,1480,586.0,69.0,5846.0,0.0,254.4,192.7387869630812,1189.2,581.5999999999999,2.5,5.0,0.9213836477987422,0.9831819710729902,0.21392532795156408,0.20047895997263085,1.0,1272,1172,5,2,5946,5846,5,1,1
TLS,Microsoft,212,4402,158,51,232,32,1480,1480,603.3333333333334,592.0232728158205,2226.5,2175.5,384.4,544.0064705497535,910.6,697.4300251638152,1.6666666666666667,2.5,0.9417273673257024,0.9780364594772677,0.4221392488469141,0.40646754996631485,1.0,1922,1810,5,3,4553,4453,5,2,1
TLS,Microsoft,517,5351,158,51,537,20,1480,1480,705.0,539.9932098338521,2701.0,2650.0,443.0,542.440411473924,1100.4,548.4380001422221,1.6666666666666667,2.5,0.9548532731376975,0.9818247909850963,0.4025808796801163,0.3915216586449463,1.0,2215,2115,5,3,5502,5402,5,2,1
TLS,Telegram,313,113,137,169,333,157,133,189,222.33333333333334,71.95060033723756,141.0,28.0,131.16666666666666,122.25576559910057,90.5,73.2273855876338,2.0,2.0,0.8475222363405337,0.7790055248618785,2.1740331491712706,2.3652482269503547,1.5,787,667,6,3,362,282,4,2,1
DNS,,34,118,56,143,42,64,126,151,52.0,9.011104260855047,136.4,9.372299611087985,60.0,9.011104260855047,144.4,9.372299611087985,1.0,1.0,0.8666666666666667,0.9445983379501385,0.4155124653739612,0.3812316715542522,1.0,300,260,5,5,722,682,5,5,0
QUIC,Google,2036,2157,112,0,1258,87,1258,783,1074.0,962.0,2157.0,0.0,437.6,480.2372746882524,439.4,498.11026891643183,2.5,5.0,0.9817184643510055,0.9817933545744196,0.9959035047792444,0.9958275382475661,1.0,2188,2148,5,2,2197,2157,5,1,0
QUIC,GoogleServices,1929,2144,145,27,1258,86,1258,122,1037.0,892.0,1085.5,1058.5,353.6666666666667,451.1635574329508,550.75,501.5762030838385,3.0,2.0,0.9773798303487277,0.9854743531547889,0.9632319564230595,0.9553201289728236,1.5,2122,2074,6,2,2203,2171,4,2,0
QUIC,YouTube,2186,2101,111,27,1258,86,1258,789,776.6666666666666,997.057782790056,1064.0,1037.0,396.3333333333333,484.45731379440326,540.0,511.36924037333335,2.0,2.0,0.9798149705634988,0.9851851851851852,1.1009259259259259,1.0949248120300752,1.5,2378,2330,6,3,2160,2128,4,2,0
TLS,,626,264,80,350,646,100,20,284,353.0,273.0,307.0,43.0,255.33333333333334,278.1670161771321,107.71428571428571,119.70525025568222,1.5,3.5,0.9216710182767625,0.8143236074270557,1.0159151193633953,1.1498371335504887,0.42857142857142855,766,706,3,2,754,614,7,2,1
TLS,,517,3405,80,287,537,32,20,505,298.5,218.5,1846.0,1559.0,144.2,198.41814433161096,758.4,609.0354997863425,2.5,2.5,0.8280166435506241,0.9736286919831224,0.19013713080168776,0.16170097508125678,1.0,721,597,5,2,3792,3692,5,2,1
QUIC,GoogleServices,1327,2123,144,117,1258,85,1258,799,735.5,591.5,1120.0,1003.0,302.2,478.31428998097056,456.0,489.99469384882116,2.5,2.5,0.9735274652547982,0.9824561403508771,0.662719298245614,0.6566964285714286,1.0,1511,1471,5,2,2280,2240,5,2,0
TLS,,517,4325,172,0,537,32,20,1480,344.5,172.5,4325.0,0.0,160.2,191.84201833800645,885.0,625.698329868316,2.5,5.0,0.8601747815230961,0.9774011299435028,0.18101694915254238,0.1593063583815029,1.0,801,689,5,2,4425,4325,5,1,1
QUIC,Google,1940,2115,111,25,1258,84,1258,788,1025.5,914.5,1070.0,1045.0,349.8333333333333,435.38198426464805,543.0,508.3920731089343,3.0,2.0,0.9771319676036208,0.9852670349907919,0.966390423572744,0.958411214953271,1.5,2099,2051,6,2,2172,2140,4,2,0
TLS,,517,2419,1465,343,537,20,20,1480,991.0,474.0,1381.0,1038.0,416.4,473.4138147540691,572.4,566.637309043448,2.5,2.5,0.951969260326609,0.9650593990216632,0.7274633123689728,0.717595944967415,1.0,2082,1982,5,2,2862,2762,5,2,1
TLS,,517,3401,605,287,537,20,20,1480,561.0,44.0,1844.0,1557.0,244.4,208.74156270374138,757.6,609.3703635721055,2.5,2.5,0.9181669394435352,0.9736008447729673,0.32259767687434004,0.30422993492407807,1.0,1222,1122,5,2,3788,3688,5,2,1
DNS,,35,51,56,143,43,64,59,151,45.5,10.5,97.0,46.0,53.5,10.5,105.0,46.0,1.0,1.0,0.8504672897196262,0.9238095238095239,0.5095238095238095,0.4690721649484536,1.0,107,91,2,2,210,194,2,2,0
TLS,,517,3244,892,274,537,20,20,1480,704.5,187.5,1759.0,1485.0,372.25,305.61444255793936,606.3333333333334,629.8850865215196,2.0,3.0,0.9462726662189389,0.9670148433205058,0.40929081913139087,0.40051165434906194,0.6666666666666666,1489,1409,4,2,3638,3518,6,2,1
TLS,Cloudflare,517,2165,565,0,537,20,20,1480,541.0,24.0,2165.0,0.0,236.4,206.39050365750842,453.0,581.580604903568,2.5,5.0,0.9153976311336718,0.9558498896247241,0.5218543046357615,0.4997690531177829,1.0,1182,1082,5,2,2265,2165,5,1,1
QUIC,Google,1716,2101,111,27,1258,86,1258,792,620.0,775.6429590990948,1064.0,1037.0,318.0,437.9478659992915,540.0,512.4153588642714,2.0,2.0,0.9748427672955975,0.9851851851851852,0.8833333333333333,0.8740601503759399,1.5,1908,1860,6,3,2160,2128,4,2,0
QUIC,GoogleCloud,1250,1250,1748,1369,1258,1258,1258,100,1010.3333333333334,720.363951223423,1309.5,59.5,513.1666666666666,536.391466706505,662.75,595.6934509460382,2.0,2.0,0.9844105228970444,0.987929083364768,1.1614485099962277,1.157311951126384,1.5,3079,3031,6,3,2651,2619,4,2,0
TLS,Telegram,289,181,153,169,309,173,201,189,356.0,198.8282340782281,530.0,502.0697162745429,233.6,165.34521462685274,338.0,467.6113771071016,1.6666666666666667,1.6666666666666667,0.9143835616438356,0.9408284023668639,0.6911242603550296,0.6716981132075471,1.0,1168,1068,5,3,1690,1590,5,3,1
TLS,AmazonAWS,517,225,921,0,537,20,20,153,719.0,202.0,225.0,0.0,379.5,349.59726829596366,57.5,47.32071428032337,2.0,6.0,0.9472990777338604,0.6521739130434783,4.4,6.391111111111111,0.6666666666666666,1518,1438,4,2,345,225,6,1,1
QUIC,Google,2065,2171,1283,0,1258,82,1258,799,1674.0,391.0,2171.0,0.0,677.6,536.4373588779961,442.2,500.6361553064261,2.5,5.0,0.9881936245572609,0.9819086386250565,1.5323383084577114,1.5421464762782129,1.0,3388,3348,5,2,2211,2171,5,1,0
TLS,Telegram,345,197,169,105,365,189,217,125,321.0,102.76186062932103,299.0,230.69460331789298,276.8,157.9068079596317,259.2,146.48467496635953,1.25,1.25,0.9277456647398844,0.9228395061728395,1.0679012345679013,1.0735785953177257,1.0,1384,1284,5,4,1296,1196,5,4,1
TLS,Telegram,321,189,169,169,341,189,209,189,230.33333333333334,65.42850211405492,179.0,10.0,135.16666666666666,124.11206853306231,109.5,89.7788950700553,2.0,2.0,0.8520345252774353,0.817351598173516,1.8515981735159817,1.9301675977653632,1.5,811,691,6,3,438,358,4,2,1
QUIC,YouTube,1250,3750,41,2056,1258,49,1258,1258,843.3333333333334,567.3531136387246,1966.3333333333333,1494.3097254436764,640.5,537.5027906904298,991.1666666666666,429.8419929333206,1.3333333333333333,2.0,0.9875097580015613,0.9919287035480074,0.4308054481251051,0.4288862519071029,0.6666666666666666,2562,2530,4,3,5947,5899,6,3,0
TLS,YouTube,517,4966,64,0,537,20,20,1480,290.5,226.5,4966.0,0.0,165.25,216.2144479446274,847.6666666666666,661.8161040315924,2.0,6.0,0.8789712556732224,0.9764058198977585,0.12996460872984664,0.11699556987515103,0.6666666666666666,661,581,4,2,5086,4966,6,1,1
TLS,YouTube,708,323,74,846,728,94,20,343,261.0,317.47860820324047,584.5,261.5,176.6,277.1725816165805,256.2,329.0096655115165,1.6666666666666667,2.5,0.8867497168742922,0.912568306010929,0.6893052302888368,0.669803250641574,1.0,883,783,5,3,1281,1169,5,2,1
TLS,,517,3233,2649,258,537,20,20,1430,1583.0,1066.0,1745.5,1487.5,653.2,548.6935027863917,718.2,595.9726168206053,2.5,2.5,0.9693815064298836,0.9721526037315511,0.909495962127541,0.9069034660555715,1.0,3266,3166,5,2,3591,3491,5,2,1
TLS,Microsoft,214,3758,158,120,234,20,1480,1480,153.0,51.96793883411836,1939.0,1819.0,111.8,85.07972731503081,795.6,626.901778590554,1.6666666666666667,2.5,0.8211091234347049,0.9748617395676219,0.14052287581699346,0.11835997937080969,1.0,559,459,5,3,3978,3878,5,2,1
TLS,AmazonAWS,528,146,1367,450,548,71,20,166,947.5,419.5,298.0,152.0,399.0,459.144857316294,139.2,137.65231563617084,2.5,2.5,0.949874686716792,0.8563218390804598,2.8663793103448274,3.1795302013422817,1.0,1995,1895,5,2,696,596,5,2,1
QUIC,Google,4871,2161,0,0,1258,82,1258,786,4871.0,0.0,2161.0,0.0,819.8333333333334,393.2253029611509,548.25,503.13833833251067,6.0,4.0,0.9902419190892457,0.9854081167350661,2.243046055631555,2.254049051365109,1.5,4919,4871,6,1,2193,2161,4,1,0
DNS,,35,85,86,75,43,51,93,83,60.5,25.5,80.0,5.0,48.333333333333336,3.7712361663282534,88.0,5.0,1.5,1.0,0.8344827586206897,0.9090909090909091,0.8238636363636364,0.75625,1.5,145,121,3,2,176,160,2,2,0
DNS,,30,229,38,123,38,46,237,131,37.4,6.56048778674269,135.8,56.40354598781889,45.4,6.56048778674269,143.8,56.40354598781889,1.0,1.0,0.8237885462555066,0.9443671766342142,0.3157162726008345,0.27540500736377027,1.0,227,187,5,5,719,679,5,5,0
TLS,,517,2849,3289,0,537,20,1480,1409,1903.0,1386.0,2849.0,0.0,495.75,395.63106235481564,1444.5,35.5,4.0,2.0,0.9596570852244075,0.9861543786777431,1.3727933541017654,1.335907335907336,4.0,3966,3806,8,2,2889,2849,2,1,1
DNS,,42,121,43,107,50,51,129,115,40.6,8.73155198117723,129.6,18.521339044464362,48.6,8.73155198117723,137.6,18.521339044464362,1.0,1.0,0.8353909465020576,0.9418604651162791,0.35319767441860467,0.3132716049382716,1.0,243,203,5,5,688,648,5,5,0
TLS,AmazonAWS,517,5374,126,274,537,20,20,1480,321.5,195.5,2824.0,2550.0,180.75,212.0157718189852,961.3333333333334,597.3917382161297,2.0,3.0,0.8893499308437067,0.9791955617198336,0.12534674063800277,0.11384560906515581,0.6666666666666666,723,643,4,2,5768,5648,6,2,1
TLS,,517,3377,0,0,537,20,20,1480,517.0,0.0,3377.0,0.0,278.5,258.5,695.4,662.0004833835093,2.0,5.0,0.9281867145421903,0.9712395743457003,0.16019557089444925,0.15309446254071662,0.4,557,517,2,1,3477,3377,5,1,1
QUIC,Google,5268,2142,78,0,1258,88,1258,113,2673.0,2595.0,2142.0,0.0,771.7142857142857,509.8623663824005,722.0,470.28572875079533,3.5,3.0,0.9896334690855239,0.9889196675900277,2.4939981532779316,2.495798319327731,2.3333333333333335,5402,5346,7,2,2166,2142,3,1,0
QUIC,Google,1919,2132,111,27,1258,85,1258,781,1015.0,904.0,1079.5,1052.5,346.3333333333333,436.2024249767023,547.75,501.82635193859636,3.0,2.0,0.9769008662175168,0.9853947968963943,0.9484253765403925,0.9402501157943493,1.5,2078,2030,6,2,2191,2159,4,2,0
TLS,,517,2745,5575,0,537,20,20,1480,3046.0,2529.0,2745.0,0.0,890.2857142857143,607.496199702567,935.0,650.935224631965,3.5,3.0,0.9775353016688062,0.9786096256684492,2.22174688057041,2.2193078324225866,2.3333333333333335,6232,6092,7,2,2805,2745,3,1,1
QUIC,Google,1250,3750,41,1354,1258,49,1258,1258,654.6666666666666,493.74239797241995,1977.3333333333333,1271.7256867037884,499.0,471.148065898609,996.6666666666666,424.5839793910688,1.3333333333333333,2.0,0.9839679358717435,0.9919732441471572,0.3337792642140468,0.3310856372218476,0.6666666666666666,1996,1964,4,3,5980,5932,6,3,0
TLS,AmazonAWS,517,5374,840,0,537,20,20,1480,678.5,161.5,5374.0,0.0,291.4,246.13053447307183,1094.8,566.8969571271308,2.5,5.0,0.9313658201784488,0.9817318231640483,0.26616733649981733,0.25251209527353924,1.0,1457,1357,5,2,5474,5374,5,1,1
TLS,AmazonAWS,517,4606,80,271,537,20,20,1480,298.5,218.5,2438.5,2167.5,219.0,227.21942405231704,716.7142857142857,607.317453887107,1.5,3.5,0.908675799086758,0.9720948774167829,0.13095475383695435,0.1224113184334632,0.42857142857142855,657,597,3,2,5017,4877,7,2,1
TLS,,517,2801,773,558,537,20,1480,1361,645.0,128.0,1679.5,1121.5,278.0,256.0148433196794,691.8,604.8118385084737,2.5,2.5,0.9280575539568345,0.9710899103787222,0.4018502457357618,0.38404286990175646,1.0,1390,1290,5,2,3459,3359,5,2,1
TLS,AmazonAWS,517,3372,794,336,537,20,20,1480,655.5,138.5,1854.0,1518.0,347.75,230.21443807893544,638.0,612.1829791818783,2.0,3.0,0.9424874191229331,0.9686520376175548,0.36337513061650994,0.3535598705501618,0.6666666666666666,1391,1311,4,2,3828,3708,6,2,1
TLS,AmazonAWS,517,5407,126,51,537,20,20,1480,701.0,559.9291621863132,2729.0,2678.0,545.75,572.0823258063475,929.6666666666666,632.7897667384397,1.3333333333333333,3.0,0.9633531836921667,0.9784869128719972,0.3913589100035855,0.3853059728838402,0.6666666666666666,2183,2103,4,3,5578,5458,6,2,1
TLS,Google,517,4659,74,872,537,32,20,1450,295.5,221.5,2765.5,1893.5,170.75,213.31124560135126,941.8333333333334,567.5363179764113,2.0,3.0,0.8653001464128843,0.9787648203857724,0.12086356397097858,0.10685228710902188,0.6666666666666666,683,591,4,2,5651,5531,6,2,1
TLS,,517,3464,93,327,537,20,20,1480,305.0,212.0,1895.5,1568.5,172.5,213.84164701947094,651.8333333333334,610.3524710271016,2.0,3.0,0.8840579710144928,0.9693173101508565,0.1764254666325748,0.16090741229227118,0.6666666666666666,690,610,4,2,3911,3791,6,2,1
TLS,Google,517,4967,1106,0,537,32,20,1428,811.5,294.5,4967.0,0.0,347.0,405.62248458388007,1013.4,559.5039231319116,2.5,5.0,0.9354466858789625,0.9802644562857706,0.34241168344187883,0.3267565935172136,1.0,1735,1623,5,2,5067,4967,5,1,1
QUIC,Google,1250,5386,1027,0,1258,49,1258,1258,1138.5,111.5,5386.0,0.0,463.4,483.37339604078335,1085.2,345.6,2.5,5.0,0.9827362969356928,0.9926280869885735,0.427018061186878,0.4227627181581879,1.0,2317,2277,5,2,5426,5386,5,1,0
